entry_id,self_accession,parent_accession
1005,JGAD000046,JGAP000001
1006,JGAD000004,JGAP000004
1006,JGAD000106,JGAP000004
1006,JGAD000107,JGAP000004
1006,JGAD000108,JGAP000004
1007,JGAD000026,JGAP000001
1008,JGAD000035,JGAP000001
1009,JGAD000022,JGAP000004
1010,JGAD000043,JGAP000003
1011,JGAD000036,JGAP000004
1012,JGAD000016,JGAP000001
1013,JGAD000017,JGAP000004
1014,JGAD000059,JGAP000001
1015,JGAD000038,JGAP000001
1016,JGAD000014,JGAP000001
1017,JGAD000005,JGAP000001
1018,JGAD000039,JGAP000005
1019,JGAD000061,JGAP000001
1020,JGAD000024,JGAP000003
1021,JGAD000045,JGAP000003
1022,JGAD000011,JGAP000001
1023,JGAD000021,JGAP000001
1024,JGAD000052,JGAP000004
1025,JGAD000057,JGAP000001
1026,JGAD000044,JGAP000003
1027,JGAD000042,JGAP000003
1028,JGAD000040,JGAP000003
1029,JGAD000037,JGAP000004
1030,JGAD000025,JGAP000001
1031,JGAD000065,JGAP000001
1031,JGAD000252,JGAP000001
1031,JGAD000253,JGAP000001
1032,JGAD000023,JGAP000004
1033,JGAD000051,JGAP000001
1034,JGAD000006,JGAP000001
1035,JGAD000064,JGAP000001
1036,JGAD000013,JGAP000001
1037,JGAD000018,JGAP000001
1038,JGAD000028,JGAP000001
1039,JGAD000008,JGAP000001
1040,JGAD000009,JGAP000001
1041,JGAD000047,JGAP000004
1042,JGAD000032,JGAP000001
1043,JGAD000079,JGAP000001
1044,JGAD000015,JGAP000001
1045,JGAD000077,JGAP000001
1045,JGAD000263,JGAP000001
1046,JGAD000080,JGAP000001
1047,JGAD000075,JGAP000004
1048,JGAD000078,JGAP000001
1049,JGAD000041,JGAP000001
1050,JGAD000027,JGAP000001
1051,JGAD000070,JGAP000001
1052,JGAD000085,JGAP000001
1053,JGAD000087,JGAP000004
1054,JGAD000120,JGAP000001
1055,JGAD000088,JGAP000004
1056,JGAD000089,JGAP000004
1057,JGAD000226,JGAP000001
1058,JGAD000093,JGAP000001
1059,JGAD000214,JGAP000001
1060,JGAD000090,JGAP000001
1061,JGAD000130,JGAP000001
1061,JGAD000131,JGAP000001
1062,JGAD000132,JGAP000001
1063,JGAD000099,JGAP000001
1064,JGAD000205,JGAP000001
1065,JGAD000136,JGAP000001
1066,JGAD000140,JGAP000001
1067,JGAD000203,JGAP000001
1068,JGAD000104,JGAP000001
1068,JGAD000105,JGAP000001
1069,JGAD000141,JGAP000001
1070,JGAD000137,JGAP000001
1071,JGAD000209,JGAP000001
1072,JGAD000096,JGAP000001
1073,JGAD000142,JGAP000001
1074,JGAD000237,JGAP000001
1075,JGAD000242,JGAP000001
1076,JGAD000135,JGAP000001
1077,JGAD000139,JGAP000001
1078,JGAD000138,JGAP000001
1079,JGAD000204,JGAP000001
1080,JGAD000121,JGAP000001
1081,JGAD000257,JGAP000001
1081,JGAD000258,JGAP000001
1082,JGAD000254,JGAP000001
1083,JGAD000143,JGAP000003
1084,JGAD000240,JGAP000001
1085,JGAD000247,JGAP000001
1086,JGAD000251,JGAP000001
1087,JGAD000249,JGAP000001
1088,JGAD000134,JGAP000001
1089,JGAD000112,JGAP000004
1089,JGAD000113,JGAP000004
1089,JGAD000114,JGAP000004
1090,JGAD000223,JGAP000008
1090,JGAD000224,JGAP000008
1090,JGAD000225,JGAP000008
1091,JGAD000094,JGAP000001
1092,JGAD000215,JGAP000004
1092,JGAD000216,JGAP000004
1092,JGAD000217,JGAP000004
1092,JGAD000218,JGAP000004
1092,JGAD000219,JGAP000004
1093,JGAD000117,JGAP000001
1093,JGAD000118,JGAP000001
1094,JGAD000259,JGAP000001
1095,JGAD000206,JGAP000001
1096,JGAD000098,JGAP000009
1097,JGAD000221,JGAP000001
1098,JGAD000231,JGAP000001
1099,JGAD000129,JGAP000001
1100,JGAD000256,JGAP000001
1101,JGAD000125,JGAP000004
1102,JGAD000210,JGAP000001
1103,JGAD000207,JGAP000001
1104,JGAD000213,JGAP000001
1105,JGAD000260,JGAP000001
1106,JGAD000274,JGAP000001
1107,JGAD000272,JGAP000001
1108,JGAD000303,JGAP000001
1109,JGAD000277,JGAP000001
1110,JGAD000288,JGAP000001
1111,JGAD000297,JGAP000001
1112,JGAD000264,JGAP000001
1113,JGAD000275,JGAP000001
1114,JGAD000300,JGAP000001
1115,JGAD000290,JGAP000001
1116,JGAD000302,JGAP000001
1116,JGAD000327,JGAP000001
1116,JGAD000355,JGAP000001
1117,JGAD000313,JGAP000001
1118,JGAD000341,JGAP000003
1119,JGAD000325,JGAP000001
1120,JGAD000324,JGAP000012
1121,JGAD000304,JGAP000001
1122,JGAD000315,JGAP000001
1123,JGAD000301,JGAP000001
1124,JGAD000326,JGAP000001
1125,JGAD000291,JGAP000001
1126,JGAD000314,JGAP000001
1127,JGAD000268,JGAP000001
1128,JGAD000270,JGAP000001
1129,JGAD000292,JGAP000001
1130,JGAD000284,JGAP000001
1131,JGAD000361,JGAP000001
1132,JGAD000280,JGAP000001
1132,JGAD000281,JGAP000001
1132,JGAD000282,JGAP000001
1133,JGAD000318,JGAP000001
1134,JGAD000362,JGAP000011
1135,JGAD000338,JGAP000011
1135,JGAD000339,JGAP000011
1136,JGAD000348,JGAP000001
1137,JGAD000283,JGAP000001
1138,JGAD000340,JGAP000001
1139,JGAD000344,JGAP000001
1140,JGAD000335,JGAP000001
1140,JGAD000336,JGAP000001
1141,JGAD000359,JGAP000001
1143,JGAD000133,JGAP000001
1143,JGAD000355,JGAP000001
1144,JGAD000363,JGAP000001
1145,JGAD000356,JGAP000001
1147,JGAD000363,JGAP000001
1149,JGAD000251,JGAP000001
1150,JGAD000363,JGAP000001
1153,JGAD000251,JGAP000001
1154,JGAD000251,JGAP000001
1161,JGAD000261,JGAP000001
1162,JGAD000261,JGAP000001
1163,JGAD000261,JGAP000001
1167,JGAD000345,JGAP000001
1171,JGAD000346,JGAP000001
1175,JGAD000289,JGAP000001
1176,JGAD000346,JGAP000001
1180,JGAD000349,JGAP000001
1181,JGAD000343,JGAP000001
1182,JGAD000261,JGAP000001
1183,JGAD000261,JGAP000001
1185,JGAD000297,JGAP000001
1186,JGAD000297,JGAP000001
1187,JGAD000378,JGAP000001
1190,JGAD000012,JGAP000001
1191,JGAD000304,JGAP000001
1193,JGAD000304,JGAP000001
1196,JGAD000303,JGAP000001
1197,JGAD000303,JGAP000001
1198,JGAD000376,JGAP000001
1200,JGAD000376,JGAP000001
1206,JGAD000272,JGAP000001
1207,JGAD000272,JGAP000001
1210,JGAD000379,JGAP000001
1211,JGAD000379,JGAP000001
1212,JGAD000380,JGAP000001
1213,JGAD000379,JGAP000001
1214,JGAD000379,JGAP000001
1215,JGAD000342,JGAP000001
1216,JGAD000342,JGAP000001
1217,JGAD000309,JGAP000001
1217,JGAD000310,JGAP000001
1218,JGAD000309,JGAP000001
1218,JGAD000310,JGAP000001
1219,JGAD000309,JGAP000001
1219,JGAD000310,JGAP000001
1220,JGAD000380,JGAP000001
1221,JGAD000133,JGAP000001
1222,JGAD000133,JGAP000001
1222,JGAD000355,JGAP000001
1223,JGAD000133,JGAP000001
1223,JGAD000355,JGAP000001
1224,JGAD000356,JGAP000001
1225,JGAD000356,JGAP000001
1226,JGAD000383,JGAP000001
1229,JGAD000248,JGAP000001
1231,JGAD000082,JGAP000001
1232,JGAD000243,JGAP000001
1233,JGAD000081,JGAP000001
1234,JGAD000383,JGAP000001
1235,JGAD000385,JGAP000001
1236,JGAD000385,JGAP000001
1239,JGAD000203,JGAP000001
1240,JGAD000203,JGAP000001
1242,JGAD000302,JGAP000001
1242,JGAD000327,JGAP000001
1242,JGAD000355,JGAP000001
1243,JGAD000386,JGAP000001
1245,JGAD000386,JGAP000001
1247,JGAD000273,JGAP000001
1248,JGAD000287,JGAP000001
1248,JGAD000307,JGAP000001
1248,JGAD000308,JGAP000001
1249,JGAD000331,JGAP000001
1249,JGAD000332,JGAP000001
1250,JGAD000388,JGAP000001
1251,JGAD000388,JGAP000001
1253,JGAD000378,JGAP000001
1261,JGAD000386,JGAP000001
1262,JGAD000386,JGAP000001
1264,JGAD000385,JGAP000001
1269,JGAD000137,JGAP000001
1270,JGAD000207,JGAP000001
1272,JGAD000141,JGAP000001
1273,JGAD000132,JGAP000001
1274,JGAD000379,JGAP000001
1275,JGAD000304,JGAP000001
1276,JGAD000314,JGAP000001
1277,JGAD000132,JGAP000001
1278,JGAD000261,JGAP000001
1280,JGAD000261,JGAP000001
1281,JGAD000314,JGAP000001
1282,JGAD000141,JGAP000001
1283,JGAD000132,JGAP000001
1284,JGAD000207,JGAP000001
1285,JGAD000304,JGAP000001
1287,JGAD000379,JGAP000001
1290,JGAD000379,JGAP000001
1291,JGAD000137,JGAP000001
1292,JGAD000261,JGAP000001
1293,JGAD000304,JGAP000001
1297,JGAD000304,JGAP000001
