entry_id,self_accession,parent_accession
1049,JGAP000001,JGAC000001
1050,JGAP000001,JGAC000001
1051,JGAP000001,JGAC000001
1052,JGAP000001,JGAC000001
1053,JGAP000004,JGAC000001
1054,JGAP000001,JGAC000001
1055,JGAP000004,JGAC000001
1056,JGAP000004,JGAC000001
1057,JGAP000001,JGAC000001
1058,JGAP000001,JGAC000001
1059,JGAP000001,JGAC000001
1060,JGAP000001,JGAC000001
1061,JGAP000001,JGAC000001
1062,JGAP000001,JGAC000001
1063,JGAP000001,JGAC000001
1064,JGAP000001,JGAC000001
1065,JGAP000001,JGAC000001
1066,JGAP000001,JGAC000001
1067,JGAP000001,JGAC000001
1068,JGAP000001,JGAC000001
1069,JGAP000001,JGAC000001
1070,JGAP000001,JGAC000001
1071,JGAP000001,JGAC000001
1072,JGAP000001,JGAC000001
1073,JGAP000001,JGAC000001
1074,JGAP000001,JGAC000001
1075,JGAP000001,JGAC000001
1076,JGAP000001,JGAC000001
1077,JGAP000001,JGAC000001
1078,JGAP000001,JGAC000001
1079,JGAP000001,JGAC000001
1080,JGAP000001,JGAC000001
1081,JGAP000001,JGAC000001
1082,JGAP000001,JGAC000001
1083,JGAP000001,JGAC000001
1083,JGAP000003,JGAC000001
1084,JGAP000001,JGAC000001
1085,JGAP000001,JGAC000001
1086,JGAP000001,JGAC000001
1087,JGAP000001,JGAC000001
1088,JGAP000001,JGAC000001
1089,JGAP000004,JGAC000001
1090,JGAP000008,JGAC000001
1091,JGAP000001,JGAC000001
1092,JGAP000004,JGAC000001
1093,JGAP000001,JGAC000001
1094,JGAP000001,JGAC000001
1095,JGAP000001,JGAC000001
1096,JGAP000009,JGAC000001
1097,JGAP000001,JGAC000001
1098,JGAP000001,JGAC000001
1099,JGAP000001,JGAC000001
1100,JGAP000001,JGAC000001
1101,JGAP000004,JGAC000001
1102,JGAP000001,JGAC000001
1103,JGAP000001,JGAC000001
1104,JGAP000001,JGAC000001
1105,JGAP000001,JGAC000001
1106,JGAP000001,JGAC000001
1107,JGAP000001,JGAC000001
1108,JGAP000001,JGAC000001
1109,JGAP000001,JGAC000001
1110,JGAP000001,JGAC000001
1111,JGAP000001,JGAC000001
1112,JGAP000001,JGAC000001
1113,JGAP000001,JGAC000001
1114,JGAP000001,JGAC000001
1115,JGAP000001,JGAC000001
1116,JGAP000001,JGAC000001
1117,JGAP000001,JGAC000001
1118,JGAP000001,JGAC000001
1118,JGAP000003,JGAC000001
1119,JGAP000001,JGAC000001
1120,JGAP000012,JGAC000001
1121,JGAP000001,JGAC000001
1122,JGAP000001,JGAC000001
1123,JGAP000001,JGAC000001
1124,JGAP000001,JGAC000001
1125,JGAP000001,JGAC000001
1126,JGAP000001,JGAC000001
1127,JGAP000001,JGAC000001
1128,JGAP000001,JGAC000001
1129,JGAP000001,JGAC000001
1130,JGAP000001,JGAC000001
1131,JGAP000001,JGAC000001
1132,JGAP000001,JGAC000001
1133,JGAP000001,JGAC000001
1134,JGAP000011,JGAC000001
1135,JGAP000011,JGAC000001
1136,JGAP000001,JGAC000001
1137,JGAP000001,JGAC000001
1138,JGAP000001,JGAC000001
1139,JGAP000001,JGAC000001
1140,JGAP000001,JGAC000001
1141,JGAP000001,JGAC000001
1143,JGAP000001,JGAC000001
1143,JGAP000003,JGAC000001
1144,JGAP000001,JGAC000001
1145,JGAP000001,JGAC000001
1147,JGAP000001,JGAC000001
1149,JGAP000001,JGAC000001
1150,JGAP000001,JGAC000001
1153,JGAP000001,JGAC000001
1154,JGAP000001,JGAC000001
1161,JGAP000001,JGAC000001
1162,JGAP000001,JGAC000001
1163,JGAP000001,JGAC000001
1164,JGAP000001,JGAC000001
1165,JGAP000001,JGAC000001
1166,JGAP000001,JGAC000001
1167,JGAP000001,JGAC000001
1168,JGAP000001,JGAC000001
1171,JGAP000001,JGAC000001
1172,JGAP000001,JGAC000001
1174,JGAP000001,JGAC000001
1175,JGAP000001,JGAC000001
1176,JGAP000001,JGAC000001
1178,JGAP000001,JGAC000001
1179,JGAP000003,JGAC000001
1180,JGAP000001,JGAC000001
1181,JGAP000001,JGAC000001
1182,JGAP000001,JGAC000001
1183,JGAP000001,JGAC000001
1184,JGAP000001,JGAC000001
1185,JGAP000001,JGAC000001
1186,JGAP000001,JGAC000001
1187,JGAP000001,JGAC000001
1188,JGAP000001,JGAC000001
1189,JGAP000001,JGAC000001
1190,JGAP000001,JGAC000001
1191,JGAP000001,JGAC000001
1192,JGAP000001,JGAC000001
1193,JGAP000001,JGAC000001
1194,JGAP000001,JGAC000001
1195,JGAP000003,JGAC000001
1196,JGAP000001,JGAC000001
1197,JGAP000001,JGAC000001
1198,JGAP000001,JGAC000001
1199,JGAP000001,JGAC000001
1200,JGAP000001,JGAC000001
1206,JGAP000001,JGAC000001
1207,JGAP000001,JGAC000001
1209,JGAP000001,JGAC000001
1210,JGAP000001,JGAC000001
1211,JGAP000001,JGAC000001
1212,JGAP000001,JGAC000001
1213,JGAP000001,JGAC000001
1214,JGAP000001,JGAC000001
1215,JGAP000001,JGAC000001
1216,JGAP000001,JGAC000001
1217,JGAP000001,JGAC000001
1218,JGAP000001,JGAC000001
1219,JGAP000001,JGAC000001
1220,JGAP000001,JGAC000001
1221,JGAP000001,JGAC000001
1222,JGAP000001,JGAC000001
1223,JGAP000001,JGAC000001
1224,JGAP000001,JGAC000001
1225,JGAP000001,JGAC000001
1226,JGAP000001,JGAC000001
1227,JGAP000001,JGAC000001
1228,JGAP000001,JGAC000001
1229,JGAP000001,JGAC000001
1230,JGAP000001,JGAC000001
1231,JGAP000001,JGAC000001
1232,JGAP000001,JGAC000001
1233,JGAP000001,JGAC000001
1234,JGAP000001,JGAC000001
1235,JGAP000001,JGAC000001
1236,JGAP000001,JGAC000001
1237,JGAP000001,JGAC000001
1239,JGAP000001,JGAC000001
1240,JGAP000001,JGAC000001
1241,JGAP000001,JGAC000001
1242,JGAP000001,JGAC000001
1243,JGAP000001,JGAC000001
1245,JGAP000001,JGAC000001
1246,JGAP000001,JGAC000001
1247,JGAP000001,JGAC000001
1248,JGAP000001,JGAC000001
1249,JGAP000001,JGAC000001
1250,JGAP000001,JGAC000001
1251,JGAP000001,JGAC000001
1252,JGAP000001,JGAC000001
1253,JGAP000001,JGAC000001
1254,JGAP000001,JGAC000001
1255,JGAP000001,JGAC000001
1257,JGAP000001,JGAC000001
1261,JGAP000001,JGAC000001
1262,JGAP000001,JGAC000001
1264,JGAP000001,JGAC000001
1269,JGAP000001,JGAC000001
1270,JGAP000001,JGAC000001
1272,JGAP000001,JGAC000001
1273,JGAP000001,JGAC000001
1274,JGAP000001,JGAC000001
1275,JGAP000001,JGAC000001
1276,JGAP000001,JGAC000001
1277,JGAP000001,JGAC000001
1278,JGAP000001,JGAC000001
1280,JGAP000001,JGAC000001
1281,JGAP000001,JGAC000001
1282,JGAP000001,JGAC000001
1283,JGAP000001,JGAC000001
1284,JGAP000001,JGAC000001
1285,JGAP000001,JGAC000001
1287,JGAP000001,JGAC000001
1290,JGAP000001,JGAC000001
1291,JGAP000001,JGAC000001
1292,JGAP000001,JGAC000001
1293,JGAP000001,JGAC000001
1294,JGAP000001,JGAC000001
1295,JGAP000001,JGAC000001
1296,JGAP000001,JGAC000001
1297,JGAP000001,JGAC000001
1298,JGAP000001,JGAC000001
1299,JGAP000001,JGAC000001
